strain,orien,roundness,aspect,size,tilt,nearest_grain,ferrite_bainite,size4,division
1.0,3.0,0.417,0.474,0.7265868886576483,4.756,33.3766,1.0,0.2294484911550468,68.42105263157895
2.0,1.0,0.46,0.326,1.5678980228928199,1.4329999999999927,35.0143,0.0,0.63735691987513,59.349593495934975
1.0,1.0,0.498,0.595,0.8540582726326743,19.709,31.1127,0.0,0.8413111342351717,1.492537313432834
2.0,3.0,0.581,0.665,0.3505463059313215,2.086999999999989,19.2354,0.0,0.0382414151925078,89.0909090909091
1.0,1.0,0.524,0.795,0.33142559833506763,86.62100000000002,25.9422,0.0,0.1147242455775234,65.38461538461539
1.0,2.0,0.56,0.5820000000000001,1.0325182101977106,77.869,39.8121,0.0,0.0382414151925078,96.29629629629628
3.0,1.0,0.3720000000000001,0.386,1.6826222684703434,9.021999999999991,27.5862,0.0,0.7393340270551508,56.06060606060606
1.0,2.0,0.232,0.6409999999999999,3.0656867845993765,51.775,14.8661,0.0,2.6896462018730487,12.266112266112287
2.0,0.0,0.703,0.763,0.5417533818938605,17.917,7.8102,1.0,0.4716441207075962,12.941176470588234
3.0,3.0,0.617,0.606,0.7010926118626429,3.2849999999999966,8.544,0.0,0.6628511966701353,5.454545454545438
2.0,0.0,0.644,0.655,0.4461498439125911,15.928,16.6433,0.0,0.0509885535900104,88.57142857142857
2.0,1.0,0.583,0.79,0.4843912591050989,20.96799999999999,24.0832,0.0,0.3824141519250781,21.05263157894737
2.0,1.0,0.484,0.7390000000000001,0.9369146722164412,26.042,19.2354,0.0,0.8795525494276795,6.122448979591838
1.0,3.0,0.613,0.5760000000000001,0.6054890738813735,4.610000000000014,9.434,1.0,0.5991155046826223,1.0526315789473557
1.0,1.0,0.461,0.441,0.5799947970863684,14.339,9.434,1.0,0.4334027055150884,25.274725274725284
2.0,1.0,0.5920000000000001,0.591,1.695369406867846,6.233000000000002,10.7703,0.0,1.5933922996878251,6.015037593984957
2.0,1.0,0.261,0.29,2.039542143600416,20.687000000000012,24.0832,0.0,2.026795005202913,0.6250000000000142
1.0,3.0,0.541,0.597,3.5946930280957328,23.926,21.2603,1.0,2.0013007284079083,44.326241134751776
2.0,1.0,0.599,0.589,1.6252601456815816,33.309,9.2195,0.0,1.3894380853277837,14.50980392156862
2.0,2.0,0.522,0.7,0.4971383975026015,38.06100000000001,25.318,1.0,0.3059313215400624,38.46153846153847
2.0,2.0,0.458,0.402,0.4525234131113423,11.28,16.1245,1.0,0.4334027055150884,4.225352112676049
1.0,1.0,0.402,0.448,2.3773413111342347,2.149000000000001,21.2603,1.0,2.268990634755463,4.557640750670232
2.0,3.0,0.327,0.218,1.7973465140478666,12.946,19.2354,0.0,1.7081165452653486,4.964539007092184
2.0,1.0,0.581,0.7559999999999999,1.2619667013527576,10.016,19.3132,1.0,1.2364724245577523,2.0202020202020208
1.0,1.0,0.5529999999999999,0.599,0.4079084287200832,5.948000000000008,18.2483,0.0,0.318678459937565,21.875
1.0,1.0,0.643,0.622,1.185483870967742,63.434,18.2483,0.0,0.9177939646201873,22.580645161290327
2.0,3.0,0.263,0.721,4.882154006243496,77.062,31.0644,0.0,4.091831425598334,16.187989556135786
2.0,3.0,0.647,0.72,0.35691987513007284,3.415999999999997,19.3132,1.0,0.1147242455775234,67.85714285714286
2.0,1.0,0.467,0.802,1.2364724245577523,7.341,30.0167,0.0,1.1982310093652446,3.092783505154628
1.0,1.0,0.353,0.8009999999999999,1.1791103017689906,38.706,16.4924,0.0,1.1217481789802288,4.86486486486487
1.0,1.0,0.639,0.735,2.6896462018730487,26.14099999999999,16.7631,1.0,2.562174817898023,4.739336492890986
1.0,3.0,0.47,0.93,1.9439386056191468,1.3159999999999998,14.7648,1.0,0.8413111342351717,56.72131147540984
1.0,2.0,0.809,0.6,0.3059313215400624,30.004999999999995,11.1803,1.0,0.08922996878251821,70.83333333333333
1.0,3.0,0.328,0.448,0.7393340270551508,26.846,11.1803,1.0,0.6246097814776275,15.517241379310349
1.0,2.0,0.606,0.8590000000000001,0.6883454734651404,35.37600000000001,10.7703,1.0,0.6118626430801248,11.1111111111111
1.0,1.0,0.438,0.521,0.6309833506763788,52.121,10.2956,1.0,0.6246097814776275,1.0101010101010104
1.0,1.0,0.667,0.6,0.35691987513007284,11.418000000000005,16.7631,0.0,0.3059313215400624,14.285714285714292
1.0,1.0,0.468,0.413,0.9815296566077004,8.588999999999999,17.8045,0.0,0.9305411030176899,5.194805194805198
1.0,3.0,0.5870000000000001,0.631,0.4334027055150884,28.19,34.1321,0.0,0.4206555671175857,2.9411764705882604
1.0,1.0,0.67,0.889,1.0580124869927159,49.32599999999999,20.0998,0.0,0.9687825182101976,8.433734939759063
1.0,2.0,0.4,0.421,1.657127991675338,7.337999999999999,28.0179,0.0,0.2804370447450572,83.07692307692308
1.0,1.0,0.5479999999999999,0.636,0.3696670135275754,34.748999999999995,13.3417,1.0,0.1402185223725286,62.06896551724138
2.0,1.0,0.56,0.525,1.1026274713839752,0.139,11.1803,0.0,1.0452653485952133,5.202312138728344
2.0,3.0,0.396,0.326,1.6125130072840792,8.929,11.6619,0.0,1.5296566077003122,5.138339920948624
1.0,1.0,0.403,0.591,2.6832726326742966,79.892,16.4924,1.0,1.4786680541103017,44.893111638954856
1.0,1.0,0.51,0.451,0.4780176899063475,5.533999999999992,23.5372,0.0,0.3059313215400624,36.0
2.0,0.0,0.583,0.617,1.9694328824141518,14.855999999999995,18.2483,0.0,1.4786680541103017,24.919093851132697
2.0,1.0,0.613,0.468,0.7712018730489073,16.73599999999999,19.4165,0.0,0.7265868886576483,5.785123966942122
0.0,2.0,0.396,0.471,0.6437304890738813,8.974999999999994,24.6982,0.0,0.5863683662851197,8.9108910891089
1.0,1.0,0.623,0.8320000000000001,2.3072320499479706,19.605999999999995,12.8062,0.0,0.8922996878251821,61.32596685082871
1.0,1.0,0.449,0.561,0.7520811654526535,15.47,18.4391,1.0,0.5991155046826223,20.33898305084745
1.0,1.0,0.416,0.772,5.857310093652445,57.006,18.4391,1.0,3.734911550468262,36.23503808487486
1.0,1.0,0.597,0.737,0.5991155046826223,57.722,12.8062,0.0,0.0382414151925078,93.61702127659576
1.0,1.0,0.241,0.339,1.4340530697190426,4.053,28.0179,0.0,1.3511966701352756,5.777777777777787
3.0,1.0,0.625,0.402,0.3696670135275754,16.375999999999998,19.0263,0.0,0.1529656607700312,58.620689655172406
1.0,1.0,0.332,0.305,1.892950052029136,3.7640000000000096,18.4391,1.0,1.7973465140478666,5.050505050505052
1.0,3.0,0.7120000000000001,0.5579999999999999,1.064386056191467,13.632,12.2066,0.0,0.6501040582726326,38.92215568862275
2.0,0.0,0.445,0.5,1.8738293444328824,20.977,13.0384,0.0,1.5424037460978146,17.687074829931987
1.0,1.0,0.504,0.632,0.3951612903225806,0.945999999999998,12.2066,0.0,0.2294484911550468,41.935483870967744
1.0,2.0,0.637,0.735,0.6437304890738813,49.668000000000006,21.587,0.0,0.5481269510926118,14.851485148514856
1.0,2.0,0.564,0.79,2.523933402705515,51.952,28.0,1.0,1.338449531737773,46.96969696969698
3.0,3.0,0.5489999999999999,0.456,0.8158168574401664,19.1,16.2788,0.0,0.318678459937565,60.9375
1.0,3.0,0.463,0.726,1.255593132154006,59.285,16.2788,0.0,0.7903225806451613,37.055837563451774
2.0,1.0,0.557,0.455,1.5169094693028096,17.769000000000005,18.1108,0.0,1.440426638917794,5.0420168067226845
3.0,1.0,0.644,0.585,0.8094432882414151,13.038,19.0263,1.0,0.4334027055150884,46.45669291338582
2.0,1.0,0.313,0.434,1.5487773152965658,24.016,47.2652,0.0,0.3824141519250781,75.30864197530863
1.0,3.0,0.282,0.343,2.2052549427679504,10.068,27.074,0.0,1.9630593132154008,10.982658959537575
1.0,2.0,0.586,0.851,0.9369146722164412,54.082,30.8707,1.0,0.7265868886576483,22.448979591836725
3.0,1.0,0.514,0.428,0.7775754422476586,23.907,15.8114,0.0,0.6883454734651404,11.47540983606558
1.0,1.0,0.596,0.5329999999999999,2.2753642039542137,35.70599999999999,14.2127,1.0,2.2434963579604577,1.400560224089617
2.0,3.0,0.55,0.401,0.9050468262226846,67.342,32.249,0.0,0.7775754422476586,14.08450704225352
3.0,0.0,0.266,0.396,1.1090010405827262,19.087999999999994,15.8114,0.0,1.0070239334027056,9.195402298850569
1.0,1.0,0.46,0.565,0.4716441207075962,9.37299999999999,16.7631,0.0,0.4716441207075962,0.0
1.0,1.0,0.277,0.563,3.715790842872008,37.131,17.2047,1.0,3.352497398543184,9.777015437392805
3.0,0.0,0.255,0.67,3.460848074921956,64.472,19.9249,0.0,2.8936004162330904,16.390423572744012
3.0,3.0,0.501,0.344,0.36329344432882416,1.943,23.3238,0.0,0.0382414151925078,89.47368421052632
2.0,3.0,0.481,0.68,4.474245577523413,5.147999999999996,22.3607,1.0,3.505463059313215,21.652421652421665
2.0,3.0,0.524,0.657,0.4206555671175857,11.39,13.4164,0.0,0.33142559833506763,21.21212121212119
2.0,0.0,0.438,0.866,0.9751560874089492,47.136,15.5242,0.0,0.9560353798126948,1.960784313725512
1.0,3.0,0.445,0.483,0.4397762747138397,41.29900000000001,29.0689,0.0,0.4334027055150884,1.4492753623188293
2.0,3.0,0.565,0.639,0.5290062434963579,35.125,12.083,1.0,0.4971383975026015,6.024096385542152
2.0,3.0,0.7120000000000001,0.982,0.7966961498439126,66.546,24.3516,1.0,0.7903225806451613,0.7999999999999972
3.0,0.0,0.525,0.3720000000000001,0.828563995837669,17.499000000000002,38.0132,0.0,0.8030697190426638,3.0769230769230944
1.0,3.0,0.388,0.609,0.9942767950052028,60.72,56.8859,0.0,0.4843912591050989,51.28205128205128
1.0,2.0,0.424,0.516,0.8221904266389177,6.883999999999987,20.6155,0.0,0.6246097814776275,24.031007751937977
1.0,1.0,0.285,0.914,2.54942767950052,0.9379999999999882,32.0624,1.0,2.0013007284079083,21.5
2.0,3.0,0.269,0.524,3.7221644120707595,5.5660000000000025,15.5242,0.0,2.2434963579604577,39.72602739726029
2.0,2.0,0.792,0.7120000000000001,0.9496618106139436,5.75,12.2066,0.0,0.828563995837669,12.75167785234899
2.0,1.0,0.4970000000000001,0.846,4.588969823100936,2.884,36.0555,0.0,4.486992715920915,2.2222222222222285
2.0,0.0,0.642,0.43,0.6246097814776275,8.248,20.2237,0.0,0.6246097814776275,0.0
2.0,3.0,0.35700000000000004,0.406,1.8738293444328824,11.472000000000007,12.2066,0.0,1.7845993756503642,4.761904761904773
2.0,1.0,0.632,0.517,0.5162591050988553,28.253,24.5967,0.0,0.2294484911550468,55.55555555555554
1.0,3.0,0.34,0.732,2.536680541103017,19.111,17.088,0.0,2.5111862643080123,1.0050251256281229
1.0,3.0,0.611,0.653,1.4595473465140478,20.414,15.5563,0.0,1.312955254942768,10.04366812227073
2.0,2.0,0.718,0.535,0.3760405827263267,2.175,12.3693,0.0,0.35691987513007284,5.084745762711846
3.0,2.0,0.691,0.759,0.3887877211238293,48.852,19.2094,1.0,0.254942767950052,34.426229508196734
3.0,1.0,0.364,0.396,1.27471383975026,9.810000000000002,13.4164,1.0,0.828563995837669,35.0
2.0,1.0,0.606,0.8059999999999999,3.4034859521331944,32.91,21.4009,0.0,2.676899063475546,21.348314606741578
1.0,3.0,0.6459999999999999,0.6729999999999999,0.8795525494276795,22.079,26.0768,1.0,0.8668054110301768,1.4492753623188437
2.0,3.0,0.52,0.5870000000000001,0.7393340270551508,33.91,32.3883,1.0,0.573621227887617,22.41379310344827
2.0,2.0,0.615,0.512,0.3059313215400624,8.655000000000001,11.4018,1.0,0.3059313215400624,0.0
2.0,1.0,0.773,0.706,0.3760405827263267,85.977,26.2488,0.0,0.2039542143600416,45.76271186440679
2.0,2.0,0.508,0.542,1.4531737773152966,26.583,19.2094,1.0,1.3511966701352756,7.017543859649153
2.0,3.0,0.421,0.667,0.6182362122788762,31.31200000000001,11.4018,1.0,0.2804370447450572,54.639175257731964
2.0,1.0,0.667,0.547,0.4334027055150884,21.144,22.1359,1.0,0.0127471383975026,97.05882352941177
1.0,1.0,0.471,0.49,0.46527055150884494,19.873999999999995,23.6008,1.0,0.318678459937565,31.50684931506851
0.0,3.0,0.439,0.833,0.4907648283038502,77.832,18.1108,0.0,0.33142559833506763,32.46753246753248
2.0,3.0,0.403,0.387,0.6182362122788762,15.573000000000008,17.4642,1.0,0.5353798126951093,13.402061855670096
2.0,3.0,0.551,0.451,0.9114203954214359,6.227,16.0312,1.0,0.254942767950052,72.02797202797203
1.0,2.0,0.725,0.595,0.7712018730489073,8.510999999999996,34.0147,1.0,0.6246097814776275,19.008264462809905
2.0,2.0,0.647,0.685,0.8030697190426638,31.07,14.4222,1.0,0.7520811654526535,6.34920634920634
1.0,1.0,0.461,0.66,2.014047866805411,11.848999999999993,43.0116,0.0,0.7775754422476586,61.39240506329114
1.0,3.0,0.43,0.6459999999999999,0.6309833506763788,30.97900000000001,18.0,0.0,0.5991155046826223,5.050505050505052
2.0,1.0,0.3,0.609,4.181061394380853,26.979,23.6008,1.0,2.676899063475546,35.97560975609757
2.0,3.0,0.585,0.517,0.7712018730489073,13.989,12.53,1.0,0.4334027055150884,43.80165289256198
1.0,1.0,0.479,0.598,0.4142819979188345,34.419000000000004,10.6301,0.0,0.3824141519250781,7.692307692307678
1.0,3.0,0.212,0.7190000000000001,2.4092091571279917,88.97,18.868,0.0,2.0522892819979197,14.814814814814811
2.0,1.0,0.472,0.5660000000000001,0.7775754422476586,41.78800000000001,13.3417,0.0,0.7265868886576483,6.5573770491803165
2.0,0.0,0.51,0.516,0.3377991675338189,17.787,21.0238,1.0,0.0254942767950052,92.45283018867924
2.0,3.0,0.391,0.659,2.2116285119667016,38.646,11.7047,1.0,1.8100936524453688,18.155619596541825
2.0,1.0,0.488,0.52,0.7393340270551508,6.014999999999987,11.7047,1.0,0.573621227887617,22.41379310344827
1.0,1.0,0.298,0.468,2.1351456815816854,22.843999999999994,22.0907,0.0,1.7973465140478666,15.820895522388055
1.0,1.0,0.348,0.29600000000000004,0.8604318418314256,26.268,10.6301,0.0,0.7903225806451613,8.148148148148168
1.0,3.0,0.5379999999999999,0.47,0.4142819979188345,11.302,9.2195,0.0,0.3696670135275754,10.769230769230774
2.0,1.0,0.615,0.596,0.9305411030176899,28.453000000000007,9.2195,1.0,0.8158168574401664,12.32876712328769
2.0,3.0,0.336,0.73,3.3843652445369408,52.51600000000001,22.0227,1.0,3.2377731529656604,4.3314500941619665
2.0,1.0,0.568,0.6579999999999999,0.3760405827263267,0.8959999999999866,9.2195,0.0,0.3441727367325702,8.474576271186436
1.0,3.0,0.413,0.523,0.6246097814776275,6.060000000000002,24.3311,1.0,0.5481269510926118,12.244897959183689
1.0,1.0,0.621,0.6659999999999999,0.35691987513007284,0.05299999999999727,9.0,1.0,0.2167013527575442,39.285714285714285
1.0,1.0,0.308,0.545,1.0261446409989594,35.023,9.0,1.0,0.828563995837669,19.254658385093165
1.0,3.0,0.37,0.7909999999999999,0.4142819979188345,16.441000000000006,26.1725,1.0,0.2039542143600416,50.769230769230774
1.0,3.0,0.633,0.363,0.6628511966701353,12.313,16.1245,1.0,0.127471383975026,80.76923076923076
1.0,3.0,0.396,0.318,0.6246097814776275,25.776,22.0907,0.0,0.5863683662851197,6.122448979591838
2.0,2.0,0.332,0.698,1.4149323621227887,39.383,30.0832,0.0,0.5991155046826223,57.65765765765765
1.0,1.0,0.257,0.727,8.100806451612902,33.685,18.0278,1.0,5.3920395421436,33.43823760818253
2.0,1.0,0.578,0.894,0.7074661810613944,39.713,16.2788,1.0,0.7010926118626429,0.9009009009009076
1.0,1.0,0.362,0.635,0.9369146722164412,54.08600000000001,30.0832,0.0,0.7265868886576483,22.448979591836725
2.0,1.0,0.509,0.42,0.4588969823100936,12.083,13.8924,0.0,0.3824141519250781,16.666666666666654
0.0,0.0,0.354,0.415,2.8426118626430803,80.378,25.9422,0.0,2.804370447450572,1.3452914798206592
1.0,0.0,0.517,0.77,0.7457075962539021,16.49799999999999,27.1662,0.0,0.3059313215400624,58.97435897435898
1.0,3.0,0.332,0.245,1.0006503642039541,20.736999999999995,15.0333,0.0,0.63735691987513,36.30573248407642
0.0,1.0,0.593,0.469,0.6309833506763788,0.131,20.5913,1.0,0.5991155046826223,5.050505050505052
1.0,0.0,0.28,0.795,3.856009365244536,48.929,17.4929,1.0,2.358220603537981,38.84297520661156
2.0,1.0,0.362,0.552,1.7909729448491154,17.602999999999994,36.2353,0.0,1.4659209157127993,18.14946619217081
1.0,1.0,0.5379999999999999,0.484,0.4843912591050989,29.404,18.1108,1.0,0.0254942767950052,94.73684210526315
2.0,1.0,0.589,0.693,0.9305411030176899,28.849999999999994,11.6619,1.0,0.5353798126951093,42.46575342465753
0.0,1.0,0.713,0.826,0.4015348595213319,10.413,16.6433,1.0,0.35691987513007284,11.1111111111111
1.0,2.0,0.594,0.532,1.064386056191467,59.527,13.6015,0.0,0.8668054110301768,18.562874251496996
2.0,1.0,0.499,0.381,1.083506763787721,16.836000000000013,25.0599,1.0,0.7648283038501561,29.41176470588233
1.0,2.0,0.508,0.5329999999999999,0.4397762747138397,22.73,14.5602,0.0,0.1147242455775234,73.91304347826086
1.0,1.0,0.484,0.415,0.5226326742976066,8.404,13.6015,0.0,0.3441727367325702,34.14634146341463
0.0,1.0,0.504,0.7340000000000001,0.592741935483871,85.26,15.5242,0.0,0.4716441207075962,20.430107526881738
2.0,1.0,0.632,0.6409999999999999,1.210978147762747,1.618,14.8661,0.0,0.9815296566077004,18.947368421052612
1.0,1.0,0.421,0.4370000000000001,0.6182362122788762,11.227000000000006,11.6619,1.0,0.2804370447450572,54.639175257731964
2.0,1.0,0.615,0.655,0.3059313215400624,15.873999999999995,17.72,0.0,0.26768990634755463,12.5
1.0,1.0,0.39,0.442,3.1357960457856398,13.552999999999995,18.1108,1.0,0.26768990634755463,91.46341463414636
0.0,3.0,0.581,0.469,0.3505463059313215,17.717000000000013,8.544,1.0,0.127471383975026,63.63636363636364
2.0,1.0,0.268,0.466,3.078433922996878,10.042000000000002,18.6815,0.0,2.7406347554630592,10.973084886128364
0.0,1.0,0.544,0.319,0.3441727367325702,34.828,28.0179,0.0,0.3441727367325702,0.0
0.0,1.0,0.299,0.938,1.0070239334027056,33.247,15.5242,0.0,0.8795525494276795,12.658227848101275
0.0,1.0,0.365,0.518,0.6118626430801248,44.399,11.0454,1.0,0.3824141519250781,37.49999999999999
2.0,0.0,0.369,0.6759999999999999,1.1727367325702394,48.666,21.2132,0.0,0.828563995837669,29.34782608695653
2.0,3.0,0.564,0.6890000000000001,1.5424037460978146,63.93600000000001,18.6815,0.0,1.4531737773152966,5.785123966942122
2.0,1.0,0.619,0.647,0.4971383975026015,11.674,45.3982,0.0,0.318678459937565,35.897435897435905
1.0,1.0,0.74,0.598,0.4079084287200832,52.972,21.4009,1.0,0.2294484911550468,43.75
1.0,3.0,0.257,0.794,3.1357960457856398,15.795999999999992,20.2485,0.0,1.5169094693028096,51.62601626016261
1.0,2.0,0.424,0.233,0.3696670135275754,2.274,11.0454,0.0,0.3441727367325702,6.896551724137937
2.0,2.0,0.5720000000000001,0.7440000000000001,1.657127991675338,19.826,21.2132,0.0,1.083506763787721,34.615384615384635
0.0,1.0,0.44,0.365,1.4850416233090529,9.944999999999991,25.0,1.0,0.573621227887617,61.37339055793991
1.0,1.0,0.532,0.513,0.3059313215400624,37.838,15.1327,1.0,0.29318418314255984,4.166666666666656
0.0,2.0,0.539,0.645,0.6246097814776275,49.32499999999999,25.4951,0.0,0.5863683662851197,6.122448979591838
1.0,1.0,0.294,0.6709999999999999,1.6125130072840792,54.18600000000001,15.1327,1.0,1.1344953173777317,29.64426877470355
0.0,1.0,0.476,0.452,0.6692247658688865,21.486,32.1403,0.0,0.19120707596253905,71.42857142857143
1.0,1.0,0.55,0.443,1.6443808532778357,8.356,16.9706,0.0,1.147242455775234,30.232558139534888
3.0,1.0,0.292,0.242,0.6118626430801248,15.981,7.6158,0.0,0.127471383975026,79.16666666666667
3.0,1.0,0.603,0.586,0.5863683662851197,18.715000000000003,7.6158,0.0,0.17845993756503642,69.56521739130434
0.0,3.0,0.6509999999999999,0.873,2.065036420395421,71.532,17.2627,1.0,1.8993236212278872,8.024691358024683
0.0,3.0,0.647,0.591,0.6054890738813735,62.033,17.2627,1.0,0.063735691987513,89.47368421052632
3.0,2.0,0.623,0.484,0.3505463059313215,17.646,16.5529,0.0,0.1529656607700312,56.36363636363637
0.0,3.0,0.253,0.8220000000000001,1.6443808532778357,79.885,25.02,1.0,0.4588969823100936,72.09302325581395
1.0,2.0,0.551,0.609,0.3887877211238293,29.581,9.4868,0.0,0.0382414151925078,90.1639344262295
1.0,0.0,0.623,0.684,0.3505463059313215,1.178,9.4868,0.0,0.3441727367325702,1.8181818181818135
3.0,1.0,0.304,0.546,0.9942767950052028,62.55500000000001,17.0294,0.0,0.0509885535900104,94.87179487179488
2.0,2.0,0.6509999999999999,0.5329999999999999,0.5863683662851197,17.605,16.7631,0.0,0.3951612903225806,32.60869565217391
1.0,3.0,0.443,0.753,1.083506763787721,63.427,36.0,1.0,0.8795525494276795,18.823529411764696
2.0,1.0,0.759,0.725,1.4531737773152966,39.328,18.1108,0.0,1.4149323621227887,2.631578947368425
0.0,1.0,0.438,0.35600000000000004,0.4971383975026015,11.899000000000001,11.1803,0.0,0.4716441207075962,5.1282051282051535
2.0,3.0,0.303,0.685,1.6380072840790842,4.288,18.1108,0.0,1.4786680541103017,9.727626459143963
0.0,1.0,0.249,0.561,1.7591050988553592,60.039,18.7883,1.0,0.5226326742976066,70.28985507246378
2.0,3.0,0.5710000000000001,0.705,0.4397762747138397,20.48,22.3607,0.0,0.26768990634755463,39.13043478260868
1.0,1.0,0.244,0.27,1.4914151925078043,10.718999999999994,7.0711,0.0,1.440426638917794,3.4188034188034213
2.0,1.0,0.197,0.74,2.2116285119667016,29.63300000000001,16.7631,0.0,1.27471383975026,42.363112391930855
1.0,3.0,0.685,0.802,0.4334027055150884,33.59299999999999,28.1603,1.0,0.4206555671175857,2.9411764705882604
2.0,3.0,0.5870000000000001,0.698,0.3887877211238293,49.584,15.6525,0.0,0.3824141519250781,1.6393442622950545
2.0,3.0,0.448,0.514,0.7584547346514048,66.453,11.7047,0.0,0.0764828303850156,89.91596638655463
2.0,1.0,0.5589999999999999,0.478,1.0707596253902183,5.719999999999999,20.2485,0.0,0.3059313215400624,71.42857142857143
3.0,3.0,0.464,0.365,0.6692247658688865,58.87300000000001,18.7883,1.0,0.29318418314255984,56.190476190476176
0.0,1.0,0.471,0.5920000000000001,0.46527055150884494,29.119,18.9737,0.0,0.063735691987513,86.3013698630137
0.0,2.0,0.28,0.8109999999999999,2.4283298647242453,72.845,15.0,1.0,0.8413111342351717,65.35433070866142
1.0,1.0,0.317,0.385,0.9177939646201873,34.054,16.2788,0.0,0.4461498439125911,51.388888888888886
3.0,1.0,0.715,0.831,0.6692247658688865,19.008000000000013,14.4222,0.0,0.6628511966701353,0.9523809523809348
2.0,2.0,0.7859999999999999,0.823,0.6054890738813735,6.187,11.7047,0.0,0.3824141519250781,36.84210526315788
2.0,2.0,0.537,0.8590000000000001,0.4206555671175857,7.1440000000000055,18.1108,0.0,0.33142559833506763,21.21212121212119
3.0,1.0,0.38,0.608,0.6182362122788762,15.203000000000005,14.2127,1.0,0.35691987513007284,42.26804123711339
0.0,3.0,0.754,0.657,1.3894380853277837,14.296999999999995,21.095,0.0,0.254942767950052,81.65137614678899
2.0,1.0,0.515,0.623,0.35691987513007284,12.289999999999992,7.8102,0.0,0.318678459937565,10.714285714285722
0.0,1.0,0.603,0.508,1.038891779396462,0.7129999999999939,18.0278,1.0,0.7775754422476586,25.153374233128844
1.0,2.0,0.441,0.287,0.5290062434963579,7.775000000000006,15.0,0.0,0.254942767950052,51.80722891566266
2.0,2.0,0.521,0.6659999999999999,0.5035119667013528,79.252,7.8102,0.0,0.3951612903225806,21.51898734177216
1.0,2.0,0.483,0.369,0.5991155046826223,7.657999999999999,14.5602,0.0,0.4461498439125911,25.53191489361701
3.0,2.0,0.512,0.7929999999999999,1.402185223725286,29.82200000000001,14.4222,0.0,0.9050468262226846,35.45454545454545
3.0,1.0,0.491,0.611,0.3250520291363163,6.245,14.5602,1.0,0.1402185223725286,56.862745098039206
0.0,3.0,0.684,0.645,0.9305411030176899,5.603,10.6301,0.0,0.254942767950052,72.60273972602741
1.0,1.0,0.6920000000000001,0.508,1.27471383975026,15.979,16.2788,0.0,0.573621227887617,54.99999999999999
1.0,1.0,0.583,0.604,0.9879032258064516,59.941,28.6356,0.0,0.8922996878251821,9.67741935483872
1.0,1.0,0.516,0.622,0.5863683662851197,51.642,14.0,1.0,0.19120707596253905,67.39130434782608
0.0,3.0,0.609,0.69,0.9050468262226846,63.479,10.6301,0.0,0.24219562955254945,73.23943661971829
3.0,1.0,0.594,0.41,0.6883454734651404,30.691,14.5602,1.0,0.2039542143600416,70.37037037037038
1.0,2.0,0.459,0.528,0.6246097814776275,79.19,21.095,0.0,0.5353798126951093,14.285714285714292
1.0,3.0,0.5589999999999999,0.958,0.7265868886576483,29.994,19.105,0.0,0.573621227887617,21.052631578947388
0.0,3.0,0.691,0.8690000000000001,0.509885535900104,26.988000000000003,41.0488,0.0,0.4079084287200832,20.0
1.0,2.0,0.471,0.607,0.3059313215400624,1.7700000000000102,26.1725,1.0,0.1147242455775234,62.5
1.0,3.0,0.238,0.493,1.185483870967742,37.63200000000001,18.0278,0.0,0.8158168574401664,31.182795698924732
3.0,3.0,0.462,0.593,0.8604318418314256,19.115,23.8537,0.0,0.509885535900104,40.740740740740755
1.0,1.0,0.6920000000000001,0.595,0.3441727367325702,15.1,14.0,1.0,0.2167013527575442,37.03703703703704
1.0,3.0,0.67,0.522,1.0006503642039541,28.999,20.8806,0.0,0.6628511966701353,33.75796178343947
1.0,0.0,0.23,0.53,2.7533818938605616,46.496,14.5602,0.0,1.9503121748178984,29.166666666666657
3.0,1.0,0.358,0.22,1.0006503642039541,37.488,20.025,0.0,0.6883454734651404,31.210191082802524
1.0,1.0,0.468,0.344,1.4722944849115502,7.681999999999987,19.105,0.0,0.9177939646201873,37.662337662337656
2.0,1.0,0.508,0.493,0.8604318418314256,11.475,29.0689,0.0,0.5353798126951093,37.77777777777778
2.0,2.0,0.195,0.7959999999999999,1.9885535900104057,0.9989999999999952,32.249,0.0,1.5933922996878251,19.87179487179486
3.0,1.0,0.467,0.563,0.6564776274713839,15.981,24.7386,0.0,0.4588969823100936,30.09708737864078
3.0,3.0,0.569,0.392,0.6819719042663891,50.957,31.9061,0.0,0.5991155046826223,12.149532710280356
3.0,3.0,0.539,0.399,0.3123048907388137,89.88600000000002,19.9249,0.0,0.29318418314255984,6.122448979591822
3.0,3.0,0.545,0.6809999999999999,0.7903225806451613,40.302,23.8537,1.0,0.4461498439125911,43.548387096774185
